Repetition,Sample size,Reliability,metric,kind,category,type
17,1.0,0.5083916531189381,correlation,6.0,all,data
17,1.0,0.09349593495934959,MSE,all,all,data
17,1.0,0.16186252771618626,MSE,shuffled,all,data
17,1.0,0.08412698412698413,MSE,2.0,all,data
17,1.0,0.12612612612612611,MSE,5.0,all,data
17,1.0,0.09012875536480687,MSE,1.0,all,data
17,1.0,0.08620689655172414,MSE,0.0,all,data
17,1.0,0.0858974358974359,MSE,3.0,all,data
17,1.0,0.07142857142857142,MSE,7.0,all,data
17,1.0,0.11481481481481481,MSE,4.0,all,data
17,1.0,0.08552631578947369,MSE,6.0,all,data
17,1.0,-0.04050627754567282,r2,all,all,data
17,1.0,-0.7058114066826828,r2,shuffled,all,data
17,1.0,0.08274889340985758,r2,2.0,all,data
17,1.0,0.02267224301122628,r2,5.0,all,data
17,1.0,-0.07775933935268053,r2,1.0,all,data
17,1.0,-0.16452872281093156,r2,0.0,all,data
17,1.0,-0.004423044622361427,r2,3.0,all,data
17,1.0,-0.0897297297297297,r2,7.0,all,data
17,1.0,-0.025104770791270603,r2,4.0,all,data
17,1.0,-0.1875,r2,6.0,all,data
18,1.0,0.5033182120911265,correlation,all,all,data
18,1.0,0.16625426855124287,correlation,shuffled,all,data
18,1.0,0.5626542651593229,correlation,2.0,all,data
18,1.0,0.4422838194166241,correlation,5.0,all,data
18,1.0,0.5214598024108132,correlation,1.0,all,data
18,1.0,0.21896686574528665,correlation,0.0,all,data
18,1.0,0.44531240602418315,correlation,3.0,all,data
18,1.0,0.5466598687102473,correlation,7.0,all,data
18,1.0,0.5043176952480184,correlation,4.0,all,data
18,1.0,0.4812195067590106,correlation,6.0,all,data
18,1.0,0.10024020694752402,MSE,all,all,data
18,1.0,0.1626940133037694,MSE,shuffled,all,data
18,1.0,0.0880952380952381,MSE,2.0,all,data
18,1.0,0.11711711711711711,MSE,5.0,all,data
18,1.0,0.09585121602288985,MSE,1.0,all,data
18,1.0,0.10057471264367816,MSE,0.0,all,data
18,1.0,0.13974358974358975,MSE,3.0,all,data
18,1.0,0.09047619047619047,MSE,7.0,all,data
18,1.0,0.10740740740740741,MSE,4.0,all,data
18,1.0,0.07894736842105263,MSE,6.0,all,data
18,1.0,0.023895841929447048,r2,all,all,data
18,1.0,-0.7222012993416183,r2,shuffled,all,data
18,1.0,0.003527336860670194,r2,2.0,all,data
18,1.0,-0.026519787841697173,r2,5.0,all,data
18,1.0,-0.010081194640018332,r2,1.0,all,data
18,1.0,-0.41896024464831805,r2,0.0,all,data
18,1.0,0.04303070201687731,r2,3.0,all,data
18,1.0,0.25430447169577597,r2,7.0,all,data
18,1.0,0.09324334238133647,r2,4.0,all,data
18,1.0,0.1457270408163266,r2,6.0,all,data
19,1.0,0.4849423383058627,correlation,all,all,data
19,1.0,0.15863582765876352,correlation,shuffled,all,data
19,1.0,0.5191601445930866,correlation,2.0,all,data
19,1.0,0.5159670731333823,correlation,5.0,all,data
19,1.0,0.44289142217450095,correlation,1.0,all,data
19,1.0,0.2495866589798105,correlation,0.0,all,data
19,1.0,0.5739463402190085,correlation,3.0,all,data
19,1.0,0.5350539799716634,correlation,7.0,all,data
19,1.0,0.5457927368992991,correlation,4.0,all,data
19,1.0,0.5555870568121073,correlation,6.0,all,data
19,1.0,0.09377309682187732,MSE,all,all,data
19,1.0,0.17073170731707318,MSE,shuffled,all,data
19,1.0,0.1007936507936508,MSE,2.0,all,data
19,1.0,0.10135135135135136,MSE,5.0,all,data
19,1.0,0.0969241773962804,MSE,1.0,all,data
19,1.0,0.08620689655172414,MSE,0.0,all,data
19,1.0,0.09230769230769231,MSE,3.0,all,data
19,1.0,0.09047619047619047,MSE,7.0,all,data
19,1.0,0.075,MSE,4.0,all,data
19,1.0,0.07675438596491228,MSE,6.0,all,data
19,1.0,0.036013023746075734,r2,all,all,data
19,1.0,-0.7158045701744489,r2,shuffled,all,data
19,1.0,0.061390186578584416,r2,2.0,all,data
19,1.0,-0.012853218210361117,r2,5.0,all,data
19,1.0,0.0154134547028707,r2,1.0,all,data
19,1.0,-0.20402971405311887,r2,0.0,all,data
19,1.0,0.02188311344248406,r2,3.0,all,data
19,1.0,0.07657181514523714,r2,7.0,all,data
19,1.0,0.11940018744142455,r2,4.0,all,data
19,1.0,0.16736596736596732,r2,6.0,all,data
20,1.0,0.48398812540551844,correlation,all,all,data
20,1.0,0.16452003952393726,correlation,shuffled,all,data
20,1.0,0.4616805017435438,correlation,2.0,all,data
20,1.0,0.5014255868335669,correlation,5.0,all,data
20,1.0,0.48074096025782376,correlation,1.0,all,data
20,1.0,0.2909969766276939,correlation,0.0,all,data
20,1.0,0.5085872029780764,correlation,3.0,all,data
20,1.0,0.5180835691005864,correlation,7.0,all,data
20,1.0,0.4881286911086812,correlation,4.0,all,data
20,1.0,0.5350805057563254,correlation,6.0,all,data
20,1.0,0.09340354767184035,MSE,all,all,data
20,1.0,0.164079822616408,MSE,shuffled,all,data
20,1.0,0.09523809523809523,MSE,2.0,all,data
20,1.0,0.0945945945945946,MSE,5.0,all,data
20,1.0,0.09084406294706723,MSE,1.0,all,data
20,1.0,0.08620689655172414,MSE,0.0,all,data
20,1.0,0.09871794871794871,MSE,3.0,all,data
20,1.0,0.09523809523809523,MSE,7.0,all,data
20,1.0,0.08981481481481482,MSE,4.0,all,data
20,1.0,0.1206140350877193,MSE,6.0,all,data
20,1.0,-0.014184488535043727,r2,all,all,data
20,1.0,-0.6997341956890206,r2,shuffled,all,data
20,1.0,-0.027146682219453044,r2,2.0,all,data
20,1.0,-0.0014245014245013454,r2,5.0,all,data
20,1.0,-0.012443704646167175,r2,1.0,all,data
20,1.0,-0.3586168432794201,r2,0.0,all,data
20,1.0,0.12361065495842771,r2,3.0,all,data
20,1.0,0.07830056179775291,r2,7.0,all,data
20,1.0,-0.04827779186596581,r2,4.0,all,data
20,1.0,-0.16035714285714264,r2,6.0,all,data
21,1.0,0.4699976758977228,correlation,all,all,data
21,1.0,0.16053333145150697,correlation,shuffled,all,data
21,1.0,0.5923976750000047,correlation,2.0,all,data
21,1.0,0.3081615437115062,correlation,5.0,all,data
21,1.0,0.4803839583311268,correlation,1.0,all,data
21,1.0,0.3243243664934332,correlation,0.0,all,data
21,1.0,0.5822413635853398,correlation,3.0,all,data
21,1.0,0.40546537942596744,correlation,7.0,all,data
21,1.0,0.3749930788107195,correlation,4.0,all,data
21,1.0,0.4460735316132214,correlation,6.0,all,data
21,1.0,0.1008869179600887,MSE,all,all,data
21,1.0,0.16130820399113083,MSE,shuffled,all,data
21,1.0,0.11031746031746031,MSE,2.0,all,data
21,1.0,0.11486486486486487,MSE,5.0,all,data
21,1.0,0.09674535050071531,MSE,1.0,all,data
21,1.0,0.04885057471264368,MSE,0.0,all,data
21,1.0,0.07307692307692308,MSE,3.0,all,data
21,1.0,0.13333333333333333,MSE,7.0,all,data
21,1.0,0.12314814814814815,MSE,4.0,all,data
21,1.0,0.10307017543859649,MSE,6.0,all,data
21,1.0,-0.03848864478656577,r2,all,all,data
21,1.0,-0.6887999157522957,r2,shuffled,all,data
21,1.0,-0.04125060257558011,r2,2.0,all,data
21,1.0,-0.38013827107562004,r2,5.0,all,data
21,1.0,0.0028961305967758477,r2,1.0,all,data
21,1.0,-0.31661442006269613,r2,0.0,all,data
21,1.0,0.12422170052056758,r2,3.0,all,data
21,1.0,0.05881358082110699,r2,7.0,all,data
21,1.0,-0.15004492362982957,r2,4.0,all,data
21,1.0,0.04797773047322751,r2,6.0,all,data
22,1.0,0.4716150890742703,correlation,all,all,data
22,1.0,0.17517785209971215,correlation,shuffled,all,data
22,1.0,0.5636058720591103,correlation,2.0,all,data
22,1.0,0.38006165944864884,correlation,5.0,all,data
22,1.0,0.46659678090428675,correlation,1.0,all,data
22,1.0,0.2684478105887071,correlation,0.0,all,data
22,1.0,0.4505839498373289,correlation,3.0,all,data
22,1.0,0.34448947091343146,correlation,7.0,all,data
22,1.0,0.5130618363293791,correlation,4.0,all,data
22,1.0,0.5659302574320059,correlation,6.0,all,data
22,1.0,0.09830007390983,MSE,all,all,data
22,1.0,0.15733555062823357,MSE,shuffled,all,data
22,1.0,0.10317460317460317,MSE,2.0,all,data
22,1.0,0.11148648648648649,MSE,5.0,all,data
22,1.0,0.09477825464949928,MSE,1.0,all,data
22,1.0,0.08045977011494253,MSE,0.0,all,data
22,1.0,0.11153846153846154,MSE,3.0,all,data
22,1.0,0.12857142857142856,MSE,7.0,all,data
22,1.0,0.0962962962962963,MSE,4.0,all,data
22,1.0,0.07017543859649122,MSE,6.0,all,data
22,1.0,-0.06088096057136294,r2,all,all,data
22,1.0,-0.6725866954969122,r2,shuffled,all,data
22,1.0,-0.11224496184209709,r2,2.0,all,data
22,1.0,-0.07439006136805837,r2,5.0,all,data
22,1.0,-0.05092215963504931,r2,1.0,all,data
22,1.0,-0.5709916994320661,r2,0.0,all,data
22,1.0,-0.1165935672514622,r2,3.0,all,data
22,1.0,-0.2475933769734311,r2,7.0,all,data
22,1.0,0.0569515863005724,r2,4.0,all,data
22,1.0,0.16080055210489985,r2,6.0,all,data
23,1.0,0.5098492744712799,correlation,all,all,data
23,1.0,0.1575486865123579,correlation,shuffled,all,data
23,1.0,0.5399894614861741,correlation,2.0,all,data
23,1.0,0.5759315593516844,correlation,5.0,all,data
23,1.0,0.4836125309974749,correlation,1.0,all,data
23,1.0,0.3995105582300124,correlation,0.0,all,data
23,1.0,0.44648574816507874,correlation,3.0,all,data
23,1.0,0.6190496500578513,correlation,7.0,all,data
23,1.0,0.5990851914736371,correlation,4.0,all,data
23,1.0,0.4189855006251804,correlation,6.0,all,data
23,1.0,0.09044715447154472,MSE,all,all,data
23,1.0,0.15798226164079823,MSE,shuffled,all,data
23,1.0,0.08888888888888889,MSE,2.0,all,data
23,1.0,0.08783783783783784,MSE,5.0,all,data
23,1.0,0.08834048640915594,MSE,1.0,all,data
23,1.0,0.08620689655172414,MSE,0.0,all,data
23,1.0,0.12307692307692308,MSE,3.0,all,data
23,1.0,0.05714285714285714,MSE,7.0,all,data
23,1.0,0.09166666666666666,MSE,4.0,all,data
23,1.0,0.10087719298245613,MSE,6.0,all,data
23,1.0,-0.028800224184932333,r2,all,all,data
23,1.0,-0.6771693515539652,r2,shuffled,all,data
23,1.0,-0.015473887814313247,r2,2.0,all,data
23,1.0,0.014219428229307218,r2,5.0,all,data
23,1.0,-0.07685728489610955,r2,1.0,all,data
23,1.0,-0.31760594145915233,r2,0.0,all,data
23,1.0,-0.016066000868432573,r2,3.0,all,data
23,1.0,0.58136511375948,r2,7.0,all,data
23,1.0,-0.08396021106815965,r2,4.0,all,data
23,1.0,-0.29976247030878866,r2,6.0,all,data
24,1.0,0.4798122510056915,correlation,all,all,data
24,1.0,0.1507830960547705,correlation,shuffled,all,data
24,1.0,0.48889759425897567,correlation,2.0,all,data
24,1.0,0.38815041255421273,correlation,5.0,all,data
24,1.0,0.48452621278434,correlation,1.0,all,data
24,1.0,0.3120133650373361,correlation,0.0,all,data
24,1.0,0.5976981730583787,correlation,3.0,all,data
24,1.0,0.43627043795180764,correlation,7.0,all,data
24,1.0,0.48828940632817114,correlation,4.0,all,data
24,1.0,0.43586961001535257,correlation,6.0,all,data
24,1.0,0.09682187730968218,MSE,all,all,data
24,1.0,0.1569660014781966,MSE,shuffled,all,data
24,1.0,0.08174603174603175,MSE,2.0,all,data
24,1.0,0.125,MSE,5.0,all,data
24,1.0,0.09048640915593706,MSE,1.0,all,data
24,1.0,0.08908045977011494,MSE,0.0,all,data
24,1.0,0.08717948717948718,MSE,3.0,all,data
24,1.0,0.1619047619047619,MSE,7.0,all,data
24,1.0,0.10740740740740741,MSE,4.0,all,data
24,1.0,0.09868421052631579,MSE,6.0,all,data
24,1.0,-0.0027927600509876083,r2,all,all,data
24,1.0,-0.684537114762604,r2,shuffled,all,data
24,1.0,-0.10340740740740717,r2,2.0,all,data
24,1.0,0.0410259294673494,r2,5.0,all,data
24,1.0,0.0109167061686819,r2,1.0,all,data
24,1.0,-0.1173244147157193,r2,0.0,all,data
24,1.0,0.01874023945861536,r2,3.0,all,data
24,1.0,-0.04086073500967102,r2,7.0,all,data
24,1.0,0.022742353863787312,r2,4.0,all,data
24,1.0,-0.038214285714285534,r2,6.0,all,data
25,1.0,0.4362651784805048,correlation,all,all,data
25,1.0,0.18608488491625677,correlation,shuffled,all,data
25,1.0,0.44816132839425427,correlation,2.0,all,data
25,1.0,0.4251978658544126,correlation,5.0,all,data
25,1.0,0.46088885088358617,correlation,1.0,all,data
25,1.0,0.3195319647983926,correlation,0.0,all,data
25,1.0,0.3402630774359607,correlation,3.0,all,data
25,1.0,0.43624427591285053,correlation,7.0,all,data
25,1.0,0.45284075380239086,correlation,4.0,all,data
25,1.0,0.3714683500622897,correlation,6.0,all,data
25,1.0,0.10522912047302291,MSE,all,all,data
25,1.0,0.15761271249076128,MSE,shuffled,all,data
25,1.0,0.09047619047619047,MSE,2.0,all,data
25,1.0,0.13513513513513514,MSE,5.0,all,data
25,1.0,0.09549356223175966,MSE,1.0,all,data
25,1.0,0.08333333333333333,MSE,0.0,all,data
25,1.0,0.1371794871794872,MSE,3.0,all,data
25,1.0,0.1357142857142857,MSE,7.0,all,data
25,1.0,0.11481481481481481,MSE,4.0,all,data
25,1.0,0.11842105263157894,MSE,6.0,all,data
25,1.0,-0.05107389891685021,r2,all,all,data
25,1.0,-0.6844508352186476,r2,shuffled,all,data
25,1.0,-0.008856372737774398,r2,2.0,all,data
25,1.0,-0.348565211478308,r2,5.0,all,data
25,1.0,0.011838785100816929,r2,1.0,all,data
25,1.0,-0.04395984769816552,r2,0.0,all,data
25,1.0,-0.1885714285714286,r2,3.0,all,data
25,1.0,0.17179210291563007,r2,7.0,all,data
25,1.0,0.003046247576848571,r2,4.0,all,data
25,1.0,-0.4023329798515378,r2,6.0,all,data
26,1.0,0.49921483032361863,correlation,all,all,data
26,1.0,0.10840330803518167,correlation,shuffled,all,data
26,1.0,0.5791656876906198,correlation,2.0,all,data
26,1.0,0.3818824501958471,correlation,5.0,all,data
26,1.0,0.5043356056119429,correlation,1.0,all,data
26,1.0,0.6051825513683633,correlation,0.0,all,data
26,1.0,0.5182390240831041,correlation,3.0,all,data
26,1.0,0.5144724556489261,correlation,7.0,all,data
26,1.0,0.4441959537181581,correlation,4.0,all,data
26,1.0,0.4660528222147127,correlation,6.0,all,data
26,1.0,0.08693643754619364,MSE,all,all,data
26,1.0,0.15687361419068735,MSE,shuffled,all,data
26,1.0,0.08968253968253968,MSE,2.0,all,data
26,1.0,0.08671171171171171,MSE,5.0,all,data
26,1.0,0.08351216022889843,MSE,1.0,all,data
26,1.0,0.04885057471264368,MSE,0.0,all,data
26,1.0,0.09102564102564102,MSE,3.0,all,data
26,1.0,0.10714285714285714,MSE,7.0,all,data
26,1.0,0.10185185185185185,MSE,4.0,all,data
26,1.0,0.08991228070175439,MSE,6.0,all,data
26,1.0,0.003019707565162233,r2,all,all,data
26,1.0,-0.7065956770502222,r2,shuffled,all,data
26,1.0,0.07230876540339459,r2,2.0,all,data
26,1.0,-0.07916666666666639,r2,5.0,all,data
26,1.0,0.0035963799374102434,r2,1.0,all,data
26,1.0,0.14834337349397575,r2,0.0,all,data
26,1.0,-0.30747126436781635,r2,3.0,all,data
26,1.0,0.21703296703296704,r2,7.0,all,data
26,1.0,0.007352941176470784,r2,4.0,all,data
26,1.0,0.09493315357824961,r2,6.0,all,data
27,1.0,0.5229778615845363,correlation,all,all,data
27,1.0,0.1440594006755182,correlation,shuffled,all,data
27,1.0,0.49583048986606915,correlation,2.0,all,data
27,1.0,0.5990018253776986,correlation,5.0,all,data
27,1.0,0.4969727732245888,correlation,1.0,all,data
27,1.0,0.578444373218863,correlation,0.0,all,data
27,1.0,0.615767203430381,correlation,3.0,all,data
27,1.0,0.6630593140386224,correlation,7.0,all,data
27,1.0,0.44398109535724173,correlation,4.0,all,data
27,1.0,0.5563772743523628,correlation,6.0,all,data
27,1.0,0.09053954175905396,MSE,all,all,data
27,1.0,0.15391722099039173,MSE,shuffled,all,data
27,1.0,0.09047619047619047,MSE,2.0,all,data
27,1.0,0.11261261261261261,MSE,5.0,all,data
27,1.0,0.09102288984263233,MSE,1.0,all,data
27,1.0,0.07758620689655173,MSE,0.0,all,data
27,1.0,0.08076923076923077,MSE,3.0,all,data
27,1.0,0.07142857142857142,MSE,7.0,all,data
27,1.0,0.08703703703703704,MSE,4.0,all,data
27,1.0,0.09429824561403509,MSE,6.0,all,data
27,1.0,-0.015050219085467775,r2,all,all,data
27,1.0,-0.6994098648271465,r2,shuffled,all,data
27,1.0,0.008079204221734582,r2,2.0,all,data
27,1.0,-0.09890171703393325,r2,5.0,all,data
27,1.0,-0.02218991280676197,r2,1.0,all,data
27,1.0,-1.88284023668639,r2,0.0,all,data
27,1.0,0.1966137566137568,r2,3.0,all,data
27,1.0,0.12206391990758558,r2,7.0,all,data
27,1.0,0.14373304203812665,r2,4.0,all,data
27,1.0,-0.4748674443266174,r2,6.0,all,data
28,1.0,0.471752974905657,correlation,all,all,data
28,1.0,0.14875856014282254,correlation,shuffled,all,data
28,1.0,0.439658794916075,correlation,2.0,all,data
28,1.0,0.5608521039910167,correlation,5.0,all,data
28,1.0,0.4525143946007421,correlation,1.0,all,data
28,1.0,0.4337394370081255,correlation,0.0,all,data
28,1.0,0.5344977888228396,correlation,3.0,all,data
28,1.0,0.4639777884726086,correlation,7.0,all,data
28,1.0,0.4435131274178166,correlation,4.0,all,data
28,1.0,0.573741780978804,correlation,6.0,all,data
28,1.0,0.10042498152254249,MSE,all,all,data
28,1.0,0.16565040650406504,MSE,shuffled,all,data
28,1.0,0.09126984126984126,MSE,2.0,all,data
28,1.0,0.09572072072072071,MSE,5.0,all,data
28,1.0,0.09763948497854077,MSE,1.0,all,data
28,1.0,0.07183908045977011,MSE,0.0,all,data
28,1.0,0.12692307692307692,MSE,3.0,all,data
28,1.0,0.11428571428571428,MSE,7.0,all,data
28,1.0,0.10740740740740741,MSE,4.0,all,data
28,1.0,0.1162280701754386,MSE,6.0,all,data
28,1.0,0.005934398186857814,r2,all,all,data
28,1.0,-0.6817476992993352,r2,shuffled,all,data
28,1.0,0.019937275985663083,r2,2.0,all,data
28,1.0,-0.039457070707070496,r2,5.0,all,data
28,1.0,-0.007659235938319853,r2,1.0,all,data
28,1.0,0.2042682926829268,r2,0.0,all,data
28,1.0,0.06507875528236651,r2,3.0,all,data
28,1.0,0.03531960996749739,r2,7.0,all,data
28,1.0,0.0020192340600292402,r2,4.0,all,data
28,1.0,-0.0598049387839803,r2,6.0,all,data
29,1.0,0.49748226527863926,correlation,all,all,data
29,1.0,0.18139479690015983,correlation,shuffled,all,data
29,1.0,0.5537922781841345,correlation,2.0,all,data
29,1.0,0.46599022530195816,correlation,5.0,all,data
29,1.0,0.508680099845626,correlation,1.0,all,data
29,1.0,0.14546686086558885,correlation,0.0,all,data
29,1.0,0.46441834251493974,correlation,3.0,all,data
29,1.0,0.46986797682004133,correlation,7.0,all,data
29,1.0,0.4769061907495586,correlation,4.0,all,data
29,1.0,0.5464407231504225,correlation,6.0,all,data
29,1.0,0.09497413155949741,MSE,all,all,data
29,1.0,0.15825942350332595,MSE,shuffled,all,data
29,1.0,0.0761904761904762,MSE,2.0,all,data
29,1.0,0.13513513513513514,MSE,5.0,all,data
29,1.0,0.09245350500715308,MSE,1.0,all,data
29,1.0,0.08333333333333333,MSE,0.0,all,data
29,1.0,0.09487179487179487,MSE,3.0,all,data
29,1.0,0.10238095238095238,MSE,7.0,all,data
29,1.0,0.09259259259259259,MSE,4.0,all,data
29,1.0,0.1074561403508772,MSE,6.0,all,data
29,1.0,-0.013054671098179593,r2,all,all,data
29,1.0,-0.6247467296469851,r2,shuffled,all,data
29,1.0,0.06045437042741597,r2,2.0,all,data
29,1.0,-0.12637763710555605,r2,5.0,all,data
29,1.0,0.026077263939928597,r2,1.0,all,data
29,1.0,-0.47685185185185186,r2,0.0,all,data
29,1.0,-0.03818430104924708,r2,3.0,all,data
29,1.0,-0.11263736263736268,r2,7.0,all,data
29,1.0,0.04761904761904756,r2,4.0,all,data
29,1.0,-0.20701874226187944,r2,6.0,all,data
30,1.0,0.4957813236175401,correlation,all,all,data
30,1.0,0.14544378155525392,correlation,shuffled,all,data
30,1.0,0.5150419850908243,correlation,2.0,all,data
30,1.0,0.5343236443700164,correlation,5.0,all,data
30,1.0,0.506431446576166,correlation,1.0,all,data
30,1.0,0.4440949684568435,correlation,0.0,all,data
30,1.0,0.4511568993166515,correlation,3.0,all,data
30,1.0,0.4907710350804918,correlation,7.0,all,data
30,1.0,0.4647734877999857,correlation,4.0,all,data
30,1.0,0.4748502977353036,correlation,6.0,all,data
30,1.0,0.09959349593495935,MSE,all,all,data
30,1.0,0.16472653362897266,MSE,shuffled,all,data
30,1.0,0.1,MSE,2.0,all,data
30,1.0,0.11824324324324324,MSE,5.0,all,data
30,1.0,0.09549356223175966,MSE,1.0,all,data
30,1.0,0.05459770114942529,MSE,0.0,all,data
30,1.0,0.08717948717948718,MSE,3.0,all,data
30,1.0,0.1261904761904762,MSE,7.0,all,data
30,1.0,0.10277777777777777,MSE,4.0,all,data
30,1.0,0.13596491228070176,MSE,6.0,all,data
30,1.0,0.011756145913152438,r2,all,all,data
30,1.0,-0.6806803562766697,r2,shuffled,all,data
30,1.0,-0.16973684210526296,r2,2.0,all,data
30,1.0,0.17135517693315871,r2,5.0,all,data
30,1.0,-0.0200994701413435,r2,1.0,all,data
30,1.0,0.022341137123745525,r2,0.0,all,data
30,1.0,0.0705314009661836,r2,3.0,all,data
30,1.0,0.12231559290382787,r2,7.0,all,data
30,1.0,0.17094074773923595,r2,4.0,all,data
30,1.0,-0.217793367346939,r2,6.0,all,data
31,1.0,0.4897771607183306,correlation,all,all,data
31,1.0,0.16886207950057186,correlation,shuffled,all,data
31,1.0,0.5402123359639583,correlation,2.0,all,data
31,1.0,0.46814547194953476,correlation,5.0,all,data
31,1.0,0.4703112959449661,correlation,1.0,all,data
31,1.0,0.5233704664561522,correlation,0.0,all,data
31,1.0,0.5286922911778029,correlation,3.0,all,data
31,1.0,0.5585322290405298,correlation,7.0,all,data
31,1.0,0.4100256096657054,correlation,4.0,all,data
31,1.0,0.6043507103583565,correlation,6.0,all,data
31,1.0,0.10144124168514412,MSE,all,all,data
31,1.0,0.15012934220251292,MSE,shuffled,all,data
31,1.0,0.09761904761904762,MSE,2.0,all,data
31,1.0,0.10585585585585586,MSE,5.0,all,data
31,1.0,0.10085836909871244,MSE,1.0,all,data
31,1.0,0.05459770114942529,MSE,0.0,all,data
31,1.0,0.1141025641025641,MSE,3.0,all,data
31,1.0,0.12380952380952381,MSE,7.0,all,data
31,1.0,0.11203703703703703,MSE,4.0,all,data
31,1.0,0.07894736842105263,MSE,6.0,all,data
31,1.0,-0.039257595516449584,r2,all,all,data
31,1.0,-0.7327583619318241,r2,shuffled,all,data
31,1.0,0.019257632513499767,r2,2.0,all,data
31,1.0,-0.08121154654282559,r2,5.0,all,data
31,1.0,-0.09522349731874291,r2,1.0,all,data
31,1.0,0.44255133245958933,r2,0.0,all,data
31,1.0,-0.09283625730994172,r2,3.0,all,data
31,1.0,0.19701213818860863,r2,7.0,all,data
31,1.0,0.011680143755615324,r2,4.0,all,data
31,1.0,-0.11408211740753305,r2,6.0,all,data
32,1.0,0.4852332944119515,correlation,all,all,data
32,1.0,0.15111499783654617,correlation,shuffled,all,data
32,1.0,0.4679802746445273,correlation,2.0,all,data
32,1.0,0.3466226678459468,correlation,5.0,all,data
32,1.0,0.4904051123176219,correlation,1.0,all,data
32,1.0,0.3634486803394038,correlation,0.0,all,data
32,1.0,0.5728545596029927,correlation,3.0,all,data
32,1.0,0.4876916204491896,correlation,7.0,all,data
32,1.0,0.5141738173139306,correlation,4.0,all,data
32,1.0,0.5832399265553481,correlation,6.0,all,data
32,1.0,0.09035476718403547,MSE,all,all,data
32,1.0,0.16518847006651885,MSE,shuffled,all,data
